code,date,value
NTRBL,6/17/2020,2417.0072
NTREP,6/17/2020,328530
TOTBC,6/17/2020,18407550
TOUTV,6/17/2020,935895.4626
TRFEE,6/17/2020,47.7926
TRFUS,6/17/2020,454573.1082
TRVOU,6/17/2020,138860025.7
ATRCT,6/18/2020,9.5083
AVBLS,6/18/2020,1.2497
BLCHS,6/18/2020,283226.9782
CPTRA,6/18/2020,27.1733
CPTRV,6/18/2020,0.6476
DIFF,6/18/2020,1.57847E+13
ETRAV,6/18/2020,126594.8076
ETRVU,6/18/2020,1191197355
HRATE,6/18/2020,97298323.04
MIREV,6/18/2020,7714420.955
MKPRU,6/18/2020,9454.81
MKTCP,6/18/2020,1.72991E+11
MWNTD,6/18/2020,111254
MWNUS,6/18/2020,50246500
MWTRV,6/18/2020,43485.7675
NADDU,6/18/2020,582343
NTRAN,6/18/2020,283897
NTRAT,6/18/2020,540030541
NTRBL,6/18/2020,2289.4919
NTREP,6/18/2020,278622
TOTBC,6/18/2020,18408206.25
TOUTV,6/18/2020,787459.5763
TRFEE,6/18/2020,44.7797
TRFUS,6/18/2020,421236.5797
TRVOU,6/18/2020,124106956.1
ATRCT,6/19/2020,10.625
AVBLS,6/19/2020,1.285
BLCHS,6/19/2020,283381.8601
CPTRA,6/19/2020,25.3852
CPTRV,6/19/2020,0.3744
DIFF,6/19/2020,1.57847E+13
ETRAV,6/19/2020,250423.0632
ETRVU,6/19/2020,2333210102
HRATE,6/19/2020,111422273.2
MIREV,6/19/2020,8736099.478
MKPRU,6/19/2020,9380.03
MKTCP,6/19/2020,1.71545E+11
MWNTD,6/19/2020,111152
MWNUS,6/19/2020,50280257
MWTRV,6/19/2020,44494.5888
NADDU,6/19/2020,674050
NTRAN,6/19/2020,344142
NTRAT,6/19/2020,540314507
NTRBL,6/19/2020,2423.5352
NTREP,6/19/2020,339012
TOTBC,6/19/2020,18409081.25
TOUTV,6/19/2020,1446849.251
TRFEE,6/19/2020,49.5777
TRFUS,6/19/2020,462543.2277
TRVOU,6/19/2020,74041735.81
ATRCT,6/20/2020,9.8833
AVBLS,6/20/2020,1.1075
BLCHS,6/20/2020,283564.4418
CPTRA,6/20/2020,28.9945
CPTRV,6/20/2020,1.4192
DIFF,6/20/2020,1.57847E+13
ETRAV,6/20/2020,62454.2643
ETRVU,6/20/2020,580481419.6
HRATE,6/20/2020,107498953.7
MIREV,6/20/2020,8238014.002
MKPRU,6/20/2020,9300.15
MKTCP,6/20/2020,1.70651E+11
MWNTD,6/20/2020,92712
MWNUS,6/20/2020,50325322
MWTRV,6/20/2020,32818.1891
NADDU,6/20/2020,553650
NTRAN,6/20/2020,284123
NTRAT,6/20/2020,540658574
NTRBL,6/20/2020,2073.8905
NTREP,6/20/2020,279280
TOTBC,6/20/2020,18409956.25
TOUTV,6/20/2020,544762.3369
TRFEE,6/20/2020,30.01
TRFUS,6/20/2020,278926.5023
TRVOU,6/20/2020,109732841.9
ATRCT,6/21/2020,7.325
AVBLS,6/21/2020,0.9812
BLCHS,6/21/2020,283716.0936
CPTRA,6/21/2020,33.7527
CPTRV,6/21/2020,1.6773
DIFF,6/21/2020,1.57847E+13
ETRAV,6/21/2020,57418.2689
ETRVU,6/21/2020,536969560.5
HRATE,6/21/2020,114560928.7
MIREV,6/21/2020,9006615.206
MKPRU,6/21/2020,9357.43
MKTCP,6/21/2020,1.71819E+11
MWNTD,6/21/2020,78824
MWNUS,6/21/2020,50360607
MWTRV,6/21/2020,21959.5844
NADDU,6/21/2020,475037
NTRAN,6/21/2020,259440
NTRAT,6/21/2020,540942076
NTRBL,6/21/2020,1776.9863
NTREP,6/21/2020,254911
TOTBC,6/21/2020,18410837.5
TOUTV,6/21/2020,475839.8877
TRFEE,6/21/2020,24.9794
TRFUS,6/21/2020,239065.2059
TRVOU,6/21/2020,57461731.85
ATRCT,6/22/2020,7.7917
AVBLS,6/22/2020,1.1039
BLCHS,6/22/2020,283859.2686
CPTRA,6/22/2020,29.5957
CPTRV,6/22/2020,0.6516
DIFF,6/22/2020,1.57847E+13
ETRAV,6/22/2020,144350.8196
ETRVU,6/22/2020,1369587320
HRATE,6/22/2020,112206937.1
MIREV,6/22/2020,8923565.201
MKPRU,6/22/2020,9284.78
MKTCP,6/22/2020,1.76191E+11
MWNTD,6/22/2020,111566
MWNUS,6/22/2020,50408653
MWTRV,6/22/2020,45401.1811
NADDU,6/22/2020,603576
NTRAN,6/22/2020,301396
NTRAT,6/22/2020,541201432
NTRBL,6/22/2020,2107.6643
NTREP,6/22/2020,295556
TOTBC,6/22/2020,18411725
TOUTV,6/22/2020,962617.1663
TRFEE,6/22/2020,36.1595
TRFUS,6/22/2020,343583.9512
TRVOU,6/22/2020,36882860.07
ATRCT,6/23/2020,9.15
AVBLS,6/23/2020,1.305
BLCHS,6/23/2020,284017.0765
CPTRA,6/23/2020,28.0492
CPTRV,6/23/2020,0.4617
DIFF,6/23/2020,1.57847E+13
ETRAV,6/23/2020,223797.3244
ETRVU,6/23/2020,2158044284
HRATE,6/23/2020,123976895.5
MIREV,6/23/2020,9964641.895
MKPRU,6/23/2020,9691.9
MKTCP,6/23/2020,1.77325E+11
MWNTD,6/23/2020,121043
MWNUS,6/23/2020,50450420
MWTRV,6/23/2020,55403.7771
NADDU,6/23/2020,704215
NTRAN,6/23/2020,355256
NTRAT,6/23/2020,541502518
NTRBL,6/23/2020,2248.4557
NTREP,6/23/2020,350108
TOTBC,6/23/2020,18412818.75
TOUTV,6/23/2020,1353314.141
TRFEE,6/23/2020,45.8105
TRFUS,6/23/2020,441882.5202
TRVOU,6/23/2020,134494787.1
ATRCT,6/24/2020,11.225
AVBLS,6/24/2020,1.2882
BLCHS,6/24/2020,284223.344
CPTRA,6/24/2020,27.5184
CPTRV,6/24/2020,0.5151
DIFF,6/24/2020,1.57847E+13
ETRAV,6/24/2020,177466.2331
ETRVU,6/24/2020,1668568263
HRATE,6/24/2020,109068281.5
MIREV,6/24/2020,8594577.459
MKPRU,6/24/2020,9621.49
MKTCP,6/24/2020,1.71183E+11
MWNTD,6/24/2020,111163
MWNUS,6/24/2020,50486024
MWTRV,6/24/2020,48654.0364
NADDU,6/24/2020,625283
NTRAN,6/24/2020,312321
NTRAT,6/24/2020,541857621
NTRBL,6/24/2020,2246.9137
NTREP,6/24/2020,307684
TOTBC,6/24/2020,18413693.75
TOUTV,6/24/2020,1311910.192
TRFEE,6/24/2020,42.3573
TRFUS,6/24/2020,398689.9594
TRVOU,6/24/2020,102289235.3
ATRCT,6/25/2020,10.7583
AVBLS,6/25/2020,1.2538
BLCHS,6/25/2020,284402.3588
CPTRA,6/25/2020,27.2405
CPTRV,6/25/2020,0.4699
DIFF,6/25/2020,1.57847E+13
ETRAV,6/25/2020,195917.9943
ETRVU,6/25/2020,1809758026
HRATE,6/25/2020,110637609.3
MIREV,6/25/2020,8504016.548
MKPRU,6/25/2020,9276.58
MKTCP,6/25/2020,1.70814E+11
MWNTD,6/25/2020,110202
MWNUS,6/25/2020,50528385
MWTRV,6/25/2020,46369.46
NADDU,6/25/2020,631260
NTRAN,6/25/2020,312183
NTRAT,6/25/2020,542170390
NTRBL,6/25/2020,2214.0638
NTREP,6/25/2020,308245
TOTBC,6/25/2020,18414568.75
TOUTV,6/25/2020,1187885.17
TRFEE,6/25/2020,40.0833
TRFUS,6/25/2020,369944.6732
TRVOU,6/25/2020,178365905.8
ATRCT,6/26/2020,7.325
AVBLS,6/26/2020,1.1861
BLCHS,6/26/2020,284579.2653
CPTRA,6/26/2020,29.4572
CPTRV,6/26/2020,0.502
DIFF,6/26/2020,1.57847E+13
ETRAV,6/26/2020,216139.1824
ETRVU,6/26/2020,1982165061
HRATE,6/26/2020,128684878.9
MIREV,6/26/2020,9950436.658
MKPRU,6/26/2020,9240.85
MKTCP,6/26/2020,1.68559E+11
MWNTD,6/26/2020,111916
MWNUS,6/26/2020,50558970
MWTRV,6/26/2020,55801.2031
NADDU,6/26/2020,646111
NTRAN,6/26/2020,330381
NTRAT,6/26/2020,542483040
NTRBL,6/26/2020,2014.5183
NTREP,6/26/2020,326538
TOTBC,6/26/2020,18415675
TOUTV,6/26/2020,1223831.116
TRFEE,6/26/2020,34.0423
TRFUS,6/26/2020,318505.6828
TRVOU,6/26/2020,166531113.6
ATRCT,6/27/2020,9.4417
AVBLS,6/27/2020,1.1054
BLCHS,6/27/2020,284773.7753
CPTRA,6/27/2020,29.257
CPTRV,6/27/2020,1.3474
DIFF,6/27/2020,1.57847E+13
ETRAV,6/27/2020,65743.2321
ETRVU,6/27/2020,598209748
HRATE,6/27/2020,108283617.6
MIREV,6/27/2020,8059992.059
MKPRU,6/27/2020,9154.45
MKTCP,6/27/2020,1.65933E+11
MWNTD,6/27/2020,95211
MWNUS,6/27/2020,50600687
MWTRV,6/27/2020,34945.9743
NADDU,6/27/2020,546558
NTRAN,6/27/2020,275489
NTRAT,6/27/2020,542812617
NTRBL,6/27/2020,1996.2971
NTREP,6/27/2020,271853
TOTBC,6/27/2020,18416550
TOUTV,6/27/2020,578597.5587
TRFEE,6/27/2020,23.4041
TRFUS,6/27/2020,213082.684
TRVOU,6/27/2020,141780368.3
ATRCT,6/28/2020,6.3167
AVBLS,6/28/2020,0.9018
BLCHS,6/28/2020,284926.0825
CPTRA,6/28/2020,32.7165
CPTRV,6/28/2020,1.4391
DIFF,6/28/2020,1.57847E+13
ETRAV,6/28/2020,66482.7595
ETRVU,6/28/2020,602227413.2
HRATE,6/28/2020,117699584.3
MIREV,6/28/2020,8666896.613
MKPRU,6/28/2020,9004.23
MKTCP,6/28/2020,1.67672E+11
MWNTD,6/28/2020,83022
MWNUS,6/28/2020,50632538
MWTRV,6/28/2020,29196.4782
NADDU,6/28/2020,500152
NTRAN,6/28/2020,264909
NTRAT,6/28/2020,543087752
NTRBL,6/28/2020,1766.06
NTREP,6/28/2020,260783
TOTBC,6/28/2020,18417425
TOUTV,6/28/2020,683500.7059
TRFEE,6/28/2020,19.6991
TRFUS,6/28/2020,178468.4876
TRVOU,6/28/2020,92221683.83
ATRCT,6/29/2020,8.4333
AVBLS,6/29/2020,1.2489
BLCHS,6/29/2020,285061.5629
CPTRA,6/29/2020,27.1467
CPTRV,6/29/2020,0.7821
DIFF,6/29/2020,1.57847E+13
ETRAV,6/29/2020,120204.0654
ETRVU,6/29/2020,1094780887
HRATE,6/29/2020,113776264.8
MIREV,6/29/2020,8562734.803
MKPRU,6/29/2020,9127.47
MKTCP,6/29/2020,1.68822E+11
MWNTD,6/29/2020,109480
MWNUS,6/29/2020,50674320
MWTRV,6/29/2020,47881.6976
NADDU,6/29/2020,625207
NTRAN,6/29/2020,315424
NTRAT,6/29/2020,543353233
NTRBL,6/29/2020,2175.3379
NTREP,6/29/2020,311301
TOTBC,6/29/2020,18418300
TOUTV,6/29/2020,1013567.965
TRFEE,6/29/2020,33.3948
TRFUS,6/29/2020,304297.3027
TRVOU,6/29/2020,59501520.56
ATRCT,6/30/2020,9.8667
AVBLS,6/30/2020,1.1898
BLCHS,6/30/2020,285242.7035
CPTRA,6/30/2020,29.3638
CPTRV,6/30/2020,0.913
DIFF,6/30/2020,1.57846E+13
ETRAV,6/30/2020,105381.4104
ETRVU,6/30/2020,964046737.9
HRATE,6/30/2020,115344676.1
MIREV,6/30/2020,8801310.462
MKPRU,6/30/2020,9185.35
MKTCP,6/30/2020,1.6802E+11
MWNTD,6/30/2020,117659
MWNUS,6/30/2020,50716342
MWTRV,6/30/2020,47419.8151
NADDU,6/30/2020,621031
NTRAN,6/30/2020,299733
NTRAT,6/30/2020,543668636
NTRBL,6/30/2020,2039
NTREP,6/30/2020,295873
TOTBC,6/30/2020,18419175
TOUTV,6/30/2020,1097730.272
TRFEE,6/30/2020,42.9724
TRFUS,6/30/2020,392985.462
TRVOU,6/30/2020,100083941
ATRCT,7/1/2020,10.1417
AVBLS,7/1/2020,1.2958
BLCHS,7/1/2020,285417.5704
CPTRA,7/1/2020,25.8523
CPTRV,7/1/2020,0.6895
DIFF,7/1/2020,1.57842E+13
ETRAV,7/1/2020,159811.6402
ETRVU,7/1/2020,1468279709
HRATE,7/1/2020,127111309
MIREV,7/1/2020,10124055.94
MKPRU,7/1/2020,9133.97
MKTCP,7/1/2020,1.70203E+11
MWNTD,7/1/2020,122340
MWNUS,7/1/2020,50760420
MWTRV,7/1/2020,56821.9221
NADDU,7/1/2020,758469
NTRAN,7/1/2020,382570
NTRAT,7/1/2020,543968606
NTRBL,7/1/2020,2361.5432
NTREP,7/1/2020,377632
TOTBC,7/1/2020,18420281.25
TOUTV,7/1/2020,1085316.163
TRFEE,7/1/2020,62.8257
TRFUS,7/1/2020,592471.5613
TRVOU,7/1/2020,63158022.98
ATRCT,7/2/2020,9.4458
AVBLS,7/2/2020,1.1334
BLCHS,7/2/2020,285627.4383
CPTRA,7/2/2020,29.1847
CPTRV,7/2/2020,0.7453
DIFF,7/2/2020,1.57842E+13
ETRAV,7/2/2020,145280.4039
ETRVU,7/2/2020,1329290846
HRATE,7/2/2020,128680584.5
MIREV,7/2/2020,9907317.704
MKPRU,7/2/2020,9236.38
MKTCP,7/2/2020,1.66748E+11
MWNTD,7/2/2020,118622
MWNUS,7/2/2020,50802985
MWTRV,7/2/2020,54027.8372
NADDU,7/2/2020,674745
NTRAN,7/2/2020,339469
NTRAT,7/2/2020,544351116
NTRBL,7/2/2020,2069.9329
NTREP,7/2/2020,334764
TOTBC,7/2/2020,18421156.25
TOUTV,7/2/2020,1031021.534
TRFEE,7/2/2020,56.014
TRFUS,7/2/2020,512223.9542
TRVOU,7/2/2020,98873138.81
ATRCT,7/3/2020,9.85
AVBLS,7/3/2020,1.199
BLCHS,7/3/2020,285813.2582
CPTRA,7/3/2020,29.4049
CPTRV,7/3/2020,0.8492
DIFF,7/3/2020,1.57842E+13
ETRAV,7/3/2020,127873.1189
ETRVU,7/3/2020,1162725811
HRATE,7/3/2020,127895946.7
MIREV,7/3/2020,9873738.207
MKPRU,7/3/2020,9087.98
MKTCP,7/3/2020,1.67514E+11
MWNTD,7/3/2020,119198
MWNUS,7/3/2020,50834080
MWTRV,7/3/2020,64555.2987
NADDU,7/3/2020,661454
NTRAN,7/3/2020,331009
NTRAT,7/3/2020,544690320
NTRBL,7/3/2020,2030.7301
NTREP,7/3/2020,326595
TOTBC,7/3/2020,18422256.25
TOUTV,7/3/2020,971719.255
TRFEE,7/3/2020,53.7863
TRFUS,7/3/2020,498172.5818
TRVOU,7/3/2020,107207537.5
ATRCT,7/4/2020,6.6333
AVBLS,7/4/2020,1.0376
BLCHS,7/4/2020,286008.787
CPTRA,7/4/2020,31.8865
CPTRV,7/4/2020,1.5382
DIFF,7/4/2020,1.57842E+13
ETRAV,7/4/2020,65853.2511
ETRVU,7/4/2020,598371117.1
HRATE,7/4/2020,123188120.5
MIREV,7/4/2020,9203934.106
MKPRU,7/4/2020,9072.42
MKTCP,7/4/2020,1.68122E+11
MWNTD,7/4/2020,97880
MWNUS,7/4/2020,50874784
MWTRV,7/4/2020,31212.6799
NADDU,7/4/2020,561108
NTRAN,7/4/2020,288647
NTRAT,7/4/2020,545021478
NTRBL,7/4/2020,1838.5159
NTREP,7/4/2020,284844
TOTBC,7/4/2020,18423350
TOUTV,7/4/2020,676450.5637
TRFEE,7/4/2020,31.8705
TRFUS,7/4/2020,289621.6059
TRVOU,7/4/2020,57803290.99
ATRCT,7/5/2020,5.0333
AVBLS,7/5/2020,0.9217
BLCHS,7/5/2020,286171.6422
CPTRA,7/5/2020,34.4889
CPTRV,7/5/2020,1.8481
DIFF,7/5/2020,1.57842E+13
ETRAV,7/5/2020,56485.8773
ETRVU,7/5/2020,511532010.2
HRATE,7/5/2020,127895946.7
MIREV,7/5/2020,9453537.181
MKPRU,7/5/2020,9131.31
MKTCP,7/5/2020,1.66214E+11
MWNTD,7/5/2020,86153
MWNUS,7/5/2020,50899899
MWTRV,7/5/2020,29829.2824
NADDU,7/5/2020,509206
NTRAN,7/5/2020,274104
NTRAT,7/5/2020,545310370
NTRBL,7/5/2020,1681.6196
NTREP,7/5/2020,270576
TOTBC,7/5/2020,18424225
TOUTV,7/5/2020,600272.9611
TRFEE,7/5/2020,25.1096
TRFUS,7/5/2020,227271.5563
TRVOU,7/5/2020,38839661.83
ATRCT,7/6/2020,8.1333
AVBLS,7/6/2020,1.2276
BLCHS,7/6/2020,286321.8899
CPTRA,7/6/2020,27.4281
CPTRV,7/6/2020,0.6774
DIFF,7/6/2020,1.57842E+13
ETRAV,7/6/2020,153047.683
ETRVU,7/6/2020,1413260028
HRATE,7/6/2020,120834207.4
MIREV,7/6/2020,9573702.526
MKPRU,7/6/2020,9089.09
MKTCP,7/6/2020,1.7201E+11
MWNTD,7/6/2020,118444
MWNUS,7/6/2020,50933404
MWTRV,7/6/2020,51305.4357
NADDU,7/6/2020,678157
NTRAN,7/6/2020,338767
NTRAT,7/6/2020,545584401
NTRBL,7/6/2020,2199.7857
NTREP,7/6/2020,334463
TOTBC,7/6/2020,18425331.25
TOUTV,7/6/2020,1159525.34
TRFEE,7/6/2020,36.9083
TRFUS,7/6/2020,349099.4013
TRVOU,7/6/2020,50720848.73
ATRCT,7/7/2020,8.825
AVBLS,7/7/2020,1.1039
BLCHS,7/7/2020,286510.9824
CPTRA,7/7/2020,27.9848
CPTRV,7/7/2020,0.7768
DIFF,7/7/2020,1.57842E+13
ETRAV,7/7/2020,136498.1352
ETRVU,7/7/2020,1265052644
HRATE,7/7/2020,126326671.3
MIREV,7/7/2020,9827305.846
MKPRU,7/7/2020,9348.91
MKTCP,7/7/2020,1.70184E+11
MWNTD,7/7/2020,125388
MWNUS,7/7/2020,50976071
MWTRV,7/7/2020,68664.0177
NADDU,7/7/2020,706177
NTRAN,7/7/2020,345975
NTRAT,7/7/2020,545922590
NTRBL,7/7/2020,2148.913
NTREP,7/7/2020,341699
TOTBC,7/7/2020,18426212.5
TOUTV,7/7/2020,992282.9468
TRFEE,7/7/2020,40.7292
TRFUS,7/7/2020,379330.846
TRVOU,7/7/2020,113743420
ATRCT,7/8/2020,9.8583
AVBLS,7/8/2020,1.2479
BLCHS,7/8/2020,286688.7683
CPTRA,7/8/2020,26.6771
CPTRV,7/8/2020,0.5857
DIFF,7/8/2020,1.57842E+13
ETRAV,7/8/2020,168963.3977
ETRVU,7/8/2020,1582500913
HRATE,7/8/2020,118480294.2
MIREV,7/8/2020,9269106.007
MKPRU,7/8/2020,9256.23
MKTCP,7/8/2020,1.73611E+11
MWNTD,7/8/2020,126757
MWNUS,7/8/2020,51016714
MWTRV,7/8/2020,53552.0387
NADDU,7/8/2020,702636
NTRAN,7/8/2020,347455
NTRAT,7/8/2020,546267982
NTRBL,7/8/2020,2301.0265
NTREP,7/8/2020,342898
TOTBC,7/8/2020,18427087.5
TOUTV,7/8/2020,1088708.777
TRFEE,7/8/2020,47.6861
TRFUS,7/8/2020,446715.3821
TRVOU,7/8/2020,95242533.96
ATRCT,7/9/2020,8.775
AVBLS,7/9/2020,1.2671
BLCHS,7/9/2020,286877.1126
CPTRA,7/9/2020,27.8441
CPTRV,7/9/2020,0.7463
DIFF,7/9/2020,1.57842E+13
ETRAV,7/9/2020,148305.1021
ETRVU,7/9/2020,1383313673
HRATE,7/9/2020,128680584.5
MIREV,7/9/2020,10324012.45
MKPRU,7/9/2020,9440.07
MKTCP,7/9/2020,1.70249E+11
MWNTD,7/9/2020,125019
MWNUS,7/9/2020,51061792
MWTRV,7/9/2020,67952.2233
NADDU,7/9/2020,708162
NTRAN,7/9/2020,362718
NTRAT,7/9/2020,546617219
NTRBL,7/9/2020,2211.6951
NTREP,7/9/2020,358255
TOTBC,7/9/2020,18428193.75
TOUTV,7/9/2020,976219.4182
TRFEE,7/9/2020,55.0813
TRFUS,7/9/2020,518086.1036
TRVOU,7/9/2020,121129125.4
ATRCT,7/10/2020,8
AVBLS,7/10/2020,1.2082
BLCHS,7/10/2020,287084.9729
CPTRA,7/10/2020,28.0776
CPTRV,7/10/2020,0.7921
DIFF,7/10/2020,1.57842E+13
ETRAV,7/10/2020,134832.5678
ETRVU,7/10/2020,1239897770
HRATE,7/10/2020,126326671.3
MIREV,7/10/2020,9821730.665
MKPRU,7/10/2020,9238.04
MKTCP,7/10/2020,1.70102E+11
MWNTD,7/10/2020,121245
MWNUS,7/10/2020,51100924
MWTRV,7/10/2020,60305.9638
NADDU,7/10/2020,681724
NTRAN,7/10/2020,345996
NTRAT,7/10/2020,546979011
NTRBL,7/10/2020,2149.0435
NTREP,7/10/2020,341593
TOTBC,7/10/2020,18429293.75
TOUTV,7/10/2020,969619.3597
TRFEE,7/10/2020,48.4181
TRFUS,7/10/2020,449036.9145
TRVOU,7/10/2020,98869845.96
ATRCT,7/11/2020,8.625
AVBLS,7/11/2020,1.0911
BLCHS,7/11/2020,287279.4878
CPTRA,7/11/2020,30.3431
CPTRV,7/11/2020,1.6144
DIFF,7/11/2020,1.57842E+13
ETRAV,7/11/2020,62439.4548
ETRVU,7/11/2020,576572385.6
HRATE,7/11/2020,122403482.8
MIREV,7/11/2020,9308390.998
MKPRU,7/11/2020,9287.4
MKTCP,7/11/2020,1.69751E+11
MWNTD,7/11/2020,104905
MWNUS,7/11/2020,51143211
MWTRV,7/11/2020,34637.1277
NADDU,7/11/2020,601249
NTRAN,7/11/2020,306771
NTRAT,7/11/2020,547324459
NTRBL,7/11/2020,1966.4808
NTREP,7/11/2020,303255
TOTBC,7/11/2020,18430168.75
TOUTV,7/11/2020,613984.7245
TRFEE,7/11/2020,32.6994
TRFUS,7/11/2020,301953.4976
TRVOU,7/11/2020,79818144.58
ATRCT,7/12/2020,7.1333
AVBLS,7/12/2020,0.9798
BLCHS,7/12/2020,287449.6809
CPTRA,7/12/2020,31.9168
CPTRV,7/12/2020,1.8722
DIFF,7/12/2020,1.57842E+13
ETRAV,7/12/2020,52038.2861
ETRVU,7/12/2020,481367498.7
HRATE,7/12/2020,119264931.9
MIREV,7/12/2020,9012154.571
MKPRU,7/12/2020,9235.96
MKTCP,7/12/2020,1.69566E+11
MWNTD,7/12/2020,91272
MWNUS,7/12/2020,51179181
MWTRV,7/12/2020,25298.5789
NADDU,7/12/2020,525851
NTRAN,7/12/2020,282364
NTRAT,7/12/2020,547632915
NTRBL,7/12/2020,1857.6579
NTREP,7/12/2020,279186
TOTBC,7/12/2020,18431043.75
TOUTV,7/12/2020,678513.9835
TRFEE,7/12/2020,24.5852
TRFUS,7/12/2020,227342.0713
TRVOU,7/12/2020,30014745.73
ATRCT,7/13/2020,8.2667
AVBLS,7/13/2020,1.1436
BLCHS,7/13/2020,287598.5686
CPTRA,7/13/2020,28.7235
CPTRV,7/13/2020,0.658
DIFF,7/13/2020,1.65704E+13
ETRAV,7/13/2020,145833.8507
ETRVU,7/13/2020,1354265482
HRATE,7/13/2020,121086665.7
MIREV,7/13/2020,8910800.363
MKPRU,7/13/2020,9295.9
MKTCP,7/13/2020,1.7035E+11
MWNTD,7/13/2020,119894
MWNUS,7/13/2020,51213490
MWTRV,7/13/2020,53550.1721
NADDU,7/13/2020,638906
NTRAN,7/13/2020,310227
NTRAT,7/13/2020,547914934
NTRBL,7/13/2020,2110.3878
NTREP,7/13/2020,306196
TOTBC,7/13/2020,18432137.5
TOUTV,7/13/2020,1223910.642
TRFEE,7/13/2020,40.9183
TRFUS,7/13/2020,379987.8628
TRVOU,7/13/2020,42610639.38
ATRCT,7/14/2020,11.975
AVBLS,7/14/2020,1.2591
BLCHS,7/14/2020,287766.6987
CPTRA,7/14/2020,24.6135
CPTRV,7/14/2020,0.7229
DIFF,7/14/2020,1.73459E+13
ETRAV,7/14/2020,135077.8787
ETRVU,7/14/2020,1245429103
HRATE,7/14/2020,124167138.5
MIREV,7/14/2020,9003009.805
MKPRU,7/14/2020,9238.13
MKTCP,7/14/2020,1.70579E+11
MWNTD,7/14/2020,124185
MWNUS,7/14/2020,51264652
MWTRV,7/14/2020,63709.5886
NADDU,7/14/2020,734433
NTRAN,7/14/2020,359847
NTRAT,7/14/2020,548225159
NTRBL,7/14/2020,2498.9375
NTREP,7/14/2020,355550
TOTBC,7/14/2020,18433018.75
TOUTV,7/14/2020,910587.5148
TRFEE,7/14/2020,62.9544
TRFUS,7/14/2020,589562.9302
TRVOU,7/14/2020,78223034.34
ATRCT,7/15/2020,9.8583
AVBLS,7/15/2020,1.3136
BLCHS,7/15/2020,287947.8727
CPTRA,7/15/2020,27.0586
CPTRV,7/15/2020,0.69
DIFF,7/15/2020,1.73459E+13
ETRAV,7/15/2020,134399.3605
ETRVU,7/15/2020,1239461868
HRATE,7/15/2020,118993507.8
MIREV,7/15/2020,8552242.709
MKPRU,7/15/2020,9254.52
MKTCP,7/15/2020,1.6985E+11
MWNTD,7/15/2020,128413
MWNUS,7/15/2020,51304849
MWTRV,7/15/2020,63699.3756
NADDU,7/15/2020,671171
NTRAN,7/15/2020,316064
NTRAT,7/15/2020,548583955
NTRBL,7/15/2020,2290.3188
NTREP,7/15/2020,311979
TOTBC,7/15/2020,18433893.75
TOUTV,7/15/2020,833760.3202
TRFEE,7/15/2020,64.3201
TRFUS,7/15/2020,593077.0842
TRVOU,7/15/2020,88249714.54
ATRCT,7/16/2020,12.0667
AVBLS,7/16/2020,1.2768
BLCHS,7/16/2020,288129.4851
CPTRA,7/16/2020,24.5086
CPTRV,7/16/2020,0.669
DIFF,7/16/2020,1.73459E+13
ETRAV,7/16/2020,138881.6624
ETRVU,7/16/2020,1266988570
HRATE,7/16/2020,117268964.2
MIREV,7/16/2020,8476261.345
MKPRU,7/16/2020,9193.51
MKTCP,7/16/2020,1.6842E+11
MWNTD,7/16/2020,124741
MWNUS,7/16/2020,51353381
MWTRV,7/16/2020,65122.8396
NADDU,7/16/2020,709099
NTRAN,7/16/2020,345849
NTRAT,7/16/2020,548899942
NTRBL,7/16/2020,2543.0074
NTREP,7/16/2020,341615
TOTBC,7/16/2020,18434768.75
TOUTV,7/16/2020,984626.1166
TRFEE,7/16/2020,78.1586
TRFUS,7/16/2020,713386.3449
TRVOU,7/16/2020,83393685.66
ATRCT,7/17/2020,11.8667
AVBLS,7/17/2020,1.2644
BLCHS,7/17/2020,288302.9014
CPTRA,7/17/2020,25.3115
CPTRV,7/17/2020,0.6757
DIFF,7/17/2020,1.73459E+13
ETRAV,7/17/2020,120592.3335
ETRVU,7/17/2020,1100985769
HRATE,7/17/2020,101748071.9
MIREV,7/17/2020,7439212.406
MKPRU,7/17/2020,9131
MKTCP,7/17/2020,1.68656E+11
MWNTD,7/17/2020,117087
MWNUS,7/17/2020,51390785
MWTRV,7/17/2020,71672.8021
NADDU,7/17/2020,629600
NTRAN,7/17/2020,293907
NTRAT,7/17/2020,549246751
NTRBL,7/17/2020,2490.7373
NTREP,7/17/2020,290436
TOTBC,7/17/2020,18435425
TOUTV,7/17/2020,848790.1362
TRFEE,7/17/2020,77.3058
TRFUS,7/17/2020,705962.4062
TRVOU,7/17/2020,88531436.7
ATRCT,7/18/2020,19.9
AVBLS,7/18/2020,1.2762
BLCHS,7/18/2020,288452.1518
CPTRA,7/18/2020,26.3126
CPTRV,7/18/2020,1.1811
DIFF,7/18/2020,1.73459E+13
ETRAV,7/18/2020,76360.1848
ETRVU,7/18/2020,699138625.6
HRATE,7/18/2020,112095333.4
MIREV,7/18/2020,8257260.544
MKPRU,7/18/2020,9154.19
MKTCP,7/18/2020,1.69107E+11
MWNTD,7/18/2020,101343
MWNUS,7/18/2020,51438971
MWTRV,7/18/2020,82538.9502
NADDU,7/18/2020,632584
NTRAN,7/18/2020,311022
NTRAT,7/18/2020,549540245
NTRBL,7/18/2020,2392.4769
NTREP,7/18/2020,307556
TOTBC,7/18/2020,18436306.25
